file_type,status,path
conversation_guide,complete,products/veteran-military-records/discharge-upgrade-wizard/research/2024-Review-Flow/conversation-guide-at.md
conversation_guide,complete,products/veteran-military-records/discharge-upgrade-wizard/research/2024-Review-Flow/conversation-guide.md
research_plan,has_placeholder,products/veteran-military-records/discharge-upgrade-wizard/research/2024-Review-Flow/research-plan.md
conversation_guide,complete,products/veteran-onboarding/research/2025-study/conversation-guide.md
research_plan,has_placeholder,products/veteran-onboarding/research/2025-study/research-plan.md
research_plan,has_placeholder,products/veteran-status/v2-IIR/Research/ResearchPlanVSC.md
conversation_guide,complete,products/vetext/product/research/2025-01-VEText-MyHealtheVet-email-appointment-reminder-content-research/conversation-guide.md
research_plan,has_placeholder,products/vetext/product/research/2025-01-VEText-MyHealtheVet-email-appointment-reminder-content-research/research-plan.md
research_plan,has_placeholder,products/vetext/product/research/research-plan-template.md
conversation_guide,complete,products/vetext/research/2025-01-VEText-MyHealtheVet-email-appointment-reminder-content-research/conversation-guide.md
research_plan,has_placeholder,products/vetext/research/2025-01-VEText-MyHealtheVet-email-appointment-reminder-content-research/research-plan.md
conversation_guide,complete,products/virtual-agent/research/2022-09-Chatbot Feature Prioritization/conversation-guide.md
research_plan,has_placeholder,products/virtual-agent/research/2022-09-Chatbot Feature Prioritization/researchplan.md
research_plan,has_placeholder,products/virtual-agent/research/2025-07-Chatbot User Testing/ResearchPlan.md
research_plan,complete,products/virtual-agent/research/2025-10-Chatbot User Testing Round 2/ResearchPlan.md
conversation_guide,complete,products/virtual-agent/research/Live Bot User Testing/conversation-guide.md
research_plan,has_placeholder,products/virtual-agent/research/Live Bot User Testing/researchplan.md
research_plan,has_placeholder,products/virtual-agent/research/controlled-study/research-plan.md
conversation_guide,complete,products/virtual-agent/research/inclusive-design-interviews/conversation-guide.md
research_plan,has_placeholder,products/virtual-agent/research/inclusive-design-interviews/research-plan.md
conversation_guide,complete,products/virtual-agent/research/moderated-interviews/conversation-guide-tone-and-name-survey.md
conversation_guide,complete,products/virtual-agent/research/non-auth to auth/conversationguide.md
research_plan,has_placeholder,products/virtual-agent/research/non-auth to auth/researchplan.md
conversation_guide,no_frontmatter,products/virtual-agent/research/spanish speaking veterans/archive/conversationguide-ES.md
conversation_guide,no_frontmatter,products/virtual-agent/research/spanish speaking veterans/archive/conversationguide.md
conversation_guide,complete,products/virtual-agent/research/spanish speaking veterans/conversationguide-ES-updated.md
conversation_guide,complete,products/virtual-agent/research/spanish speaking veterans/conversationguide-updated.md
research_plan,has_placeholder,products/virtual-agent/research/spanish speaking veterans/researchplan.md
research_plan,has_placeholder,products/virtual-agent/research/user feedback research/researchplan.md
research_plan,has_placeholder,teams/_archive/partner-agencies/OPM/veteran-federal-employee/research-plan.md
research_plan,complete,teams/_archive/shared-support/accessibility/research/2022-10-a11y-feedback/research-plan.md
research_plan,has_placeholder,teams/_archive/vsa/design/test-usability-study-march2020/research-plan.md
conversation_guide,complete,teams/benefits-portfolio/benefits-intake-optimization/research/2025-11 BIO Heart 21P-537 User Research/conversation-guide.md
research_plan,has_placeholder,teams/benefits-portfolio/benefits-intake-optimization/research/2025-11 BIO Heart 21P-537 User Research/research-plan.md
conversation_guide,complete,teams/benefits-portfolio/benefits-intake-optimization/research/2025-12 BIO Heart 21P-601 User Research/conversation-guide.md
research_plan,complete,teams/benefits-portfolio/benefits-intake-optimization/research/2025-12 BIO Heart 21P-601 User Research/research-plan.md
conversation_guide,complete,teams/cross-team-initiatives/_archive/mobile-month/research/conversation-guide.md
research_plan,has_placeholder,teams/cross-team-initiatives/_archive/mobile-month/research/research-plan.md
research_plan,complete,teams/digital-experience/ADE/research/2022-10-a11y-feedback/research-plan.md
conversation_guide,complete,teams/digital-experience/ADE/research/2025-05-save-in-progress/conversation-guide.md
research_plan,complete,teams/digital-experience/ADE/research/2025-05-save-in-progress/research-plan.md
conversation_guide,complete,teams/digital-experience/ADE/research/2026-01-save-in-progress-2/conversation-guide.md
research_plan,has_placeholder,teams/digital-experience/ADE/research/2026-01-save-in-progress-2/research-plan.md
conversation_guide,complete,teams/digital-experience/VES-EE/conversation-guide.md
research_plan,has_placeholder,teams/digital-experience/VES-EE/research-plan.md
conversation_guide,no_frontmatter,teams/digital-experience/_archive/ebenefits/engineering/2018-prefill-docs/2018-prefill-docs/research/conversationguide.md
conversation_guide,no_frontmatter,teams/digital-experience/_archive/ebenefits/engineering/2018-prefill-docs/research/conversationguide.md
conversation_guide,complete,teams/digital-experience/_archive/product-dev-support/research/additional-info-tooltip-modal-usability/conversation-guide.md
research_plan,has_placeholder,teams/digital-experience/_archive/product-dev-support/research/additional-info-tooltip-modal-usability/research-plan.md
research_plan,has_placeholder,teams/digital-experience/_archive/product-dev-support/research/onboarding-vsa/research-plan.md
research_plan,has_placeholder,teams/digital-experience/contact-center/research/Q1-2021/IRIS/research-plan.md
research_plan,complete,teams/digital-experience/contact-center/research/Q2-2022/VA_Caller/research-plan.md
research_plan,has_placeholder,teams/digital-experience/insights-analytics/research/Product-Success-Tool_KPI_Facility-Locator/Research-Plan.md
conversation_guide,complete,teams/digital-experience/insights-analytics/research/product-health-prototype/version-1/conversation-guide.md
conversation_guide,complete,teams/digital-experience/insights-analytics/research/product-health-prototype/version-3/conversation-guide.md
research_plan,has_placeholder,teams/digital-experience/insights-analytics/research/product-health-prototype/version-3/research-plan.md
research_plan,has_placeholder,teams/digital-experience/operations/discovery/research-plan.md
conversation_guide,complete,teams/digital-experience/public-websites-2020-2022/research/Veteran-tasks/moderated/conversation-guide.md
research_plan,complete,teams/digital-experience/public-websites-2020-2022/research/Veteran-tasks/moderated/research-plan.md
research_plan,has_placeholder,teams/digital-experience/public-websites-2020-2022/research/Veteran-tasks/research-plan.md
research_plan,complete,teams/digital-experience/public-websites-2020-2022/research/Veteran-tasks/unmoderated/research-plan.md
research_plan,has_placeholder,teams/digital-experience/public-websites-2020-2022/research/redesigned-homepage-usability/research-plan.md
